Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,1,EZHILARASI VIJAYENDRAN,Naam Tamilar Katchi,11509,164,11673,6.13,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,2,V. MUTHURAJA,Dravida Munnetra Kazhagam,65745,1080,66825,35.1,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,3,N. RAMACHANDRAN,Bharatiya Janata Party,40686,403,41089,21.58,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,4,E. RAMALINGAM,Party for the Rights of Other backward Classes,507,3,510,0.27,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,5,K.M. SHARIFF,Tamilaga Vettri Kazhagam,64454,504,64958,34.12,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,6,S. NIYAZ AHAMED,Tamizhaga Vaazhvurimai Katchi,369,3,372,0.2,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,7,G. MANIMEGALAI,Communist Party of India (Marxist-Leninist) (Liberation),100,0,100,0.05,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,8,A. RAJASEKAR,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,74,0,74,0.04,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,9,K. RENGAN,Puthiya Tamilagam,121,1,122,0.06,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,10,G. ARIVAZHAGAN,Independent,80,1,81,0.04,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,11,KANGATHARAN .P,Independent,210,0,210,0.11,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,12,C. KARUPPAIAH,Independent,227,6,233,0.12,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,13,C. KARUPPAIAH,Independent,112,0,112,0.06,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,14,K. KAILASAKUMAR,Independent,666,3,669,0.35,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,15,C. GOVINDASAMY,Independent,238,1,239,0.13,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,16,R. SIVAKUMAR,Independent,192,0,192,0.1,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,17,A. SUBARESH RAJA,Independent,232,0,232,0.12,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,18,SENTHILNATHAN .B,Independent,465,1,466,0.24,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,19,S. SELVARAJ,Independent,350,1,351,0.18,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,20,K. DHANAGOPAL,Independent,102,0,102,0.05,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,21,G. DURAISARAVANAN,Independent,324,0,324,0.17,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,22,M. A. MUTHUKUMAR,Independent,79,4,83,0.04,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,23,G. MUTHURAJ,Independent,60,2,62,0.03,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,24,K. MURUGESAN,Independent,64,0,64,0.03,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,25,D. RAMESH,Independent,193,0,193,0.1,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,26,A. RADHAKRISHNAN,Independent,39,0,39,0.02,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,27,RAMACHANDRAN .C,Independent,125,3,128,0.07,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,28,C. RAMACHANDRAN,Independent,89,0,89,0.05,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,29,R. RAMACHANDRAN,Independent,190,0,190,0.1,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,30,V.R. JAYAKUMAR,Independent,127,2,129,0.07,2026-05-04 14:13:30
2026_RESULTS,Tamil Nadu,S22,180,S22-180,PUDUKKOTTAI,31,NOTA,None of the Above,440,27,467,0.25,2026-05-04 14:13:30
