Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,1,P.K. DEVADOSS,Indian National Congress,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,2,B. COWRI,Naam Tamilar Katchi,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,3,SUMAN,Tamilaga Vettri Kazhagam,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,4,SELVAKUMARAN,Loktantrik Janta Dal,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,5,S. LENIN DURAI,Socialist Unity Centre Of India (COMMUNIST),0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,6,JOSE CHARLES MARTIN,Latchiya Jananayaka Katchi (LJK),0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,7,HEMACHANDRAN,Pattali Makkal Katchi,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,8,M. GOPI,Independent,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,9,VPR. SELVAM,Independent,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,10,V. RADJARAM,Independent,0,0,0,0,2026-05-04 09:21:35
2026_RESULTS,Puducherry,U07,10,U07-010,KAMARAJ NAGAR,11,NOTA,None of the Above,0,0,0,0,2026-05-04 09:21:35
