Election_Id,State,State_Code,Party,Won,Leading,Total,Timestamp
2026_RESULTS,Kerala,S11,Indian National Congress - INC,0,19,19,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Communist Party of India (Marxist) - CPI(M),0,9,9,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Indian Union Muslim League - IUML,0,3,3,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Communist Party of India - CPI,0,2,2,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Kerala Congress - KEC,0,2,2,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Revolutionary Socialist Party - RSP,0,2,2,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Rashtriya Janata Dal - RJD,0,1,1,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Revolutionary Marxist Party of India - RMPOI,0,1,1,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Independent - IND,0,1,1,2026-05-04 03:50:33
2026_RESULTS,Kerala,S11,Indian National Congress - INC,0,21,21,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Communist Party of India (Marxist) - CPI(M),0,11,11,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Indian Union Muslim League - IUML,0,5,5,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Communist Party of India - CPI,0,2,2,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Kerala Congress - KEC,0,2,2,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Revolutionary Socialist Party - RSP,0,2,2,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Rashtriya Janata Dal - RJD,0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Revolutionary Marxist Party of India - RMPOI,0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Kerala Congress (M) - KEC(M),0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Communist Marxist Party Kerala State Committee - CMPKSC,0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Independent - IND,0,1,1,2026-05-04 09:23:19
2026_RESULTS,Kerala,S11,Indian National Congress - INC,0,24,24,2026-05-04 03:57:40
2026_RESULTS,Kerala,S11,Communist Party of India (Marxist) - CPI(M),0,14,14,2026-05-04 03:57:40
2026_RESULTS,Kerala,S11,Indian Union Muslim League - IUML,0,9,9,2026-05-04 03:57:40
2026_RESULTS,Kerala,S11,Communist Party of India - CPI,0,2,2,2026-05-04 03:57:40
